Datetime,open,high,low,close,adj close,volume,color
2022-01-05 14:34:00-05:00,327.68,327.82,327.47,327.537,327.53741455078125,29420,red
2022-01-05 14:35:00-05:00,327.47,327.57,327.227,327.375,327.375,48253,red
2022-01-05 14:36:00-05:00,327.365,327.725,327.29,327.571,327.5714111328125,51015,green
2022-01-05 14:37:00-05:00,327.57,327.78,327.51,327.61,327.6099853515625,25026,green
2022-01-05 14:38:00-05:00,327.599,327.682,327.36,327.39,327.3900146484375,26334,red
2022-01-05 14:39:00-05:00,327.4,327.43,326.96,327.18,327.17999267578125,57937,red
2022-01-05 14:40:00-05:00,327.1,327.19,326.68,326.76,326.760009765625,37612,red
2022-01-05 14:41:00-05:00,326.79,326.956,326.65,326.82,326.82000732421875,45167,green
2022-01-05 14:42:00-05:00,326.91,327.0,326.69,326.705,326.7049865722656,26063,red
2022-01-05 14:43:00-05:00,326.705,327.0,326.5,326.64,326.6400146484375,41502,red
2022-01-05 14:44:00-05:00,326.77,326.96,326.59,326.59,326.5899963378906,35961,red
2022-01-05 14:45:00-05:00,326.635,326.82,326.52,326.79,326.7898864746094,35960,green
2022-01-05 14:46:00-05:00,326.8,326.84,326.51,326.69,326.69000244140625,39459,red
2022-01-05 14:47:00-05:00,326.66,327.1,326.5,327.08,327.0799865722656,34787,green
2022-01-05 14:48:00-05:00,327.05,327.31,326.91,327.265,327.2650146484375,37718,green
2022-01-05 14:49:00-05:00,327.32,327.6,327.28,327.596,327.5964050292969,42839,green
2022-01-05 14:50:00-05:00,327.53,327.75,327.46,327.67,327.6700134277344,30850,green
2022-01-05 14:51:00-05:00,327.65,327.85,327.485,327.772,327.7719116210937,32767,green
2022-01-05 14:52:00-05:00,327.72,327.91,327.65,327.71,327.7099914550781,52582,red
2022-01-05 14:53:00-05:00,327.82,327.82,327.4,327.44,327.44000244140625,35503,red
2022-01-05 14:54:00-05:00,327.4,327.93,327.343,327.875,327.875,39233,green
2022-01-05 14:55:00-05:00,327.81,327.82,327.08,327.08,327.0799865722656,42869,red
2022-01-05 14:56:00-05:00,327.15,327.21,326.7,326.77,326.7699890136719,43134,red
2022-01-05 14:57:00-05:00,326.77,326.94,326.62,326.83,326.8299865722656,43332,green
2022-01-05 14:58:00-05:00,326.94,327.028,326.74,326.747,326.7467041015625,38205,red
2022-01-05 14:59:00-05:00,326.799,326.87,326.63,326.7,326.70001220703125,28741,red
2022-01-05 15:00:00-05:00,326.71,326.71,326.01,326.07,326.07000732421875,65285,red
2022-01-05 15:01:00-05:00,326.08,326.14,325.8,326.09,326.0899963378906,66833,green
2022-01-05 15:02:00-05:00,326.07,326.26,325.77,325.864,325.8641052246094,39816,red
2022-01-05 15:03:00-05:00,325.93,326.13,325.75,325.81,325.8099975585937,41552,red
2022-01-05 15:04:00-05:00,325.825,325.94,325.45,325.54,325.5400085449219,36086,red
2022-01-05 15:05:00-05:00,325.54,325.85,325.35,325.35,325.35009765625,53110,red
2022-01-05 15:06:00-05:00,325.355,325.59,325.355,325.53,325.5299987792969,30329,green
2022-01-05 15:07:00-05:00,325.505,325.7,325.3,325.36,325.3599853515625,29966,red
2022-01-05 15:08:00-05:00,325.36,325.36,324.86,325.02,325.0199890136719,113807,red
2022-01-05 15:09:00-05:00,325.09,326.075,325.09,325.91,325.9100036621094,70947,green
2022-01-05 15:10:00-05:00,326.0,326.32,325.8,326.3,326.29998779296875,60033,green
2022-01-05 15:11:00-05:00,326.32,327.15,326.3,327.06,327.0599975585937,118826,green
2022-01-05 15:12:00-05:00,327.06,327.47,326.88,327.37,327.3699951171875,70590,green
2022-01-05 15:13:00-05:00,327.36,327.7,327.25,327.65,327.6499938964844,59435,green
2022-01-05 15:14:00-05:00,327.645,327.915,327.58,327.673,327.6734924316406,64728,green
2022-01-05 15:15:00-05:00,327.66,327.77,327.34,327.34,327.3399963378906,69687,red
2022-01-05 15:16:00-05:00,327.33,327.88,327.216,327.62,327.6199951171875,60476,green
2022-01-05 15:17:00-05:00,327.62,328.17,327.62,328.07,328.07000732421875,86806,green
2022-01-05 15:18:00-05:00,328.16,328.55,328.06,328.17,328.1700134277344,103914,green
2022-01-05 15:19:00-05:00,328.17,328.17,327.44,327.595,327.5950012207031,86765,red
2022-01-05 15:20:00-05:00,327.595,327.85,327.1,327.16,327.1600036621094,63994,red
2022-01-05 15:21:00-05:00,327.12,327.29,326.81,326.83,326.8299865722656,39807,red
2022-01-05 15:22:00-05:00,326.82,327.1,326.82,326.93,326.92999267578125,49149,green
2022-01-05 15:23:00-05:00,326.94,327.57,326.87,327.555,327.55499267578125,81880,green
2022-01-05 15:24:00-05:00,327.59,328.26,327.58,328.11,328.1099853515625,105781,green
2022-01-05 15:25:00-05:00,328.12,328.3,327.69,327.78,327.7799072265625,55538,red
2022-01-05 15:26:00-05:00,327.72,328.44,327.7,328.25,328.25,73127,green
2022-01-05 15:27:00-05:00,328.24,328.265,327.46,327.53,327.5299987792969,64955,red
2022-01-05 15:28:00-05:00,327.565,327.987,327.53,327.66,327.6600036621094,53143,green
2022-01-05 15:29:00-05:00,327.62,327.666,327.22,327.54,327.54010009765625,57791,red
2022-01-05 15:30:00-05:00,327.59,327.842,327.38,327.69,327.69000244140625,66120,green
2022-01-05 15:31:00-05:00,327.68,328.06,327.28,327.92,327.9200134277344,71606,green
2022-01-05 15:32:00-05:00,327.97,328.02,327.45,327.57,327.57000732421875,45780,red
2022-01-05 15:33:00-05:00,327.61,328.45,327.5,328.38,328.3800048828125,63459,green
2022-01-05 15:34:00-05:00,328.425,328.48,328.209,328.45,328.45001220703125,71650,green
2022-01-05 15:35:00-05:00,328.43,328.6,328.02,328.49,328.489990234375,73824,green
2022-01-05 15:36:00-05:00,328.48,328.68,328.03,328.1,328.1000061035156,82860,red
2022-01-05 15:37:00-05:00,328.102,328.45,328.05,328.12,328.1199951171875,56393,green
2022-01-05 15:38:00-05:00,328.14,328.56,328.02,328.52,328.5201110839844,69536,green
2022-01-05 15:39:00-05:00,328.53,328.59,327.29,327.32,327.32000732421875,94382,red
2022-01-05 15:40:00-05:00,327.315,327.87,327.09,327.305,327.3048095703125,73477,red
2022-01-05 15:41:00-05:00,327.369,327.587,327.06,327.38,327.3800048828125,55191,green
2022-01-05 15:42:00-05:00,327.38,327.54,327.19,327.26,327.260009765625,71526,red
2022-01-05 15:43:00-05:00,327.27,327.77,327.24,327.67,327.6700134277344,65576,green
2022-01-05 15:44:00-05:00,327.67,327.71,327.45,327.57,327.57000732421875,64014,red
2022-01-05 15:45:00-05:00,327.62,327.69,327.12,327.58,327.5799865722656,60997,red
2022-01-05 15:46:00-05:00,327.58,327.949,327.32,327.6,327.6000061035156,73401,green
2022-01-05 15:47:00-05:00,327.645,327.76,327.15,327.34,327.3399963378906,72429,red
2022-01-05 15:48:00-05:00,327.19,327.27,326.67,326.88,326.8800048828125,61058,red
2022-01-05 15:49:00-05:00,326.87,326.98,326.41,326.44,326.44000244140625,54304,red
2022-01-05 15:50:00-05:00,326.49,326.64,326.03,326.15,326.1499938964844,108271,red
2022-01-05 15:51:00-05:00,326.17,326.22,325.61,325.64,325.6400146484375,125671,red
2022-01-05 15:52:00-05:00,325.61,326.28,325.54,326.228,326.22808837890625,114339,green
2022-01-05 15:53:00-05:00,326.265,326.265,325.68,325.88,325.8800048828125,115783,red
2022-01-05 15:54:00-05:00,325.91,326.03,325.0,325.022,325.0220031738281,238789,red
2022-01-05 15:55:00-05:00,325.03,325.35,324.83,324.94,324.94000244140625,187191,red
2022-01-05 15:56:00-05:00,324.95,324.95,324.26,324.52,324.5199890136719,186947,red
2022-01-05 15:57:00-05:00,324.52,324.89,324.35,324.49,324.489990234375,203433,red
2022-01-05 15:58:00-05:00,324.48,324.51,324.22,324.29,324.2900085449219,219583,red
2022-01-05 15:59:00-05:00,324.26,324.34,323.84,324.24,324.239990234375,613304,red
2022-01-06 09:30:00-05:00,322.82,324.77,322.72,324.12,324.1199951171875,1017561,green
2022-01-06 09:31:00-05:00,323.943,326.77,323.943,326.37,326.3699951171875,148234,green
2022-01-06 09:32:00-05:00,326.42,327.752,325.84,327.14,327.1400146484375,157234,green
2022-01-06 09:33:00-05:00,327.101,327.44,326.21,326.92,326.9200134277344,127293,red
2022-01-06 09:34:00-05:00,327.15,327.92,327.118,327.915,327.9150085449219,94930,green
2022-01-06 09:35:00-05:00,328.44,328.505,327.595,327.96,327.9599914550781,162702,red
2022-01-06 09:36:00-05:00,328.555,328.89,328.42,328.828,328.8279113769531,92970,green
2022-01-06 09:37:00-05:00,328.321,328.43,327.9,328.05,328.04998779296875,92028,red
2022-01-06 09:38:00-05:00,327.75,327.75,327.6,327.675,327.67498779296875,96605,red
2022-01-06 09:39:00-05:00,328.0,328.18,327.95,327.99,327.989990234375,80733,red
2022-01-06 09:40:00-05:00,329.0,329.89,329.0,329.562,329.5617980957031,149479,green
2022-01-06 09:41:00-05:00,330.0,330.405,329.55,329.76,329.760009765625,182622,red
2022-01-06 09:42:00-05:00,330.0,330.79,329.95,330.79,330.7900085449219,132824,green
2022-01-06 09:43:00-05:00,330.93,330.935,330.43,330.565,330.56500244140625,172485,red
2022-01-06 09:44:00-05:00,329.5,329.5,328.93,329.21,329.2099914550781,123886,red
2022-01-06 09:45:00-05:00,328.93,329.09,328.92,328.92,328.9200134277344,107025,red
2022-01-06 09:46:00-05:00,329.0,329.04,328.795,328.81,328.8099975585937,97139,red
2022-01-06 09:47:00-05:00,328.68,329.0,328.53,328.66,328.6600036621094,77793,red
2022-01-06 09:48:00-05:00,328.68,329.39,328.56,328.94,328.94000244140625,69919,green
2022-01-06 09:49:00-05:00,328.19,328.24,328.19,328.24,328.239990234375,70163,green
2022-01-06 09:50:00-05:00,328.36,328.42,327.92,328.42,328.4200134277344,85658,green
2022-01-06 09:51:00-05:00,329.25,329.5,329.166,329.5,329.5,92059,green
2022-01-06 09:52:00-05:00,329.5,329.95,329.14,329.95,329.95001220703125,79217,green
2022-01-06 09:53:00-05:00,330.0,330.021,329.0,329.334,329.3344116210937,63819,red
2022-01-06 09:54:00-05:00,328.29,328.385,327.85,328.005,328.0050048828125,57823,red
2022-01-06 09:55:00-05:00,328.25,328.561,327.93,328.39,328.3900146484375,63196,green
2022-01-06 09:56:00-05:00,328.5,328.5,327.668,327.668,327.6676025390625,68467,red
2022-01-06 09:57:00-05:00,327.75,327.96,327.6,327.72,327.7200012207031,72522,red
2022-01-06 09:58:00-05:00,327.61,327.88,327.51,327.57,327.5700988769531,57710,red
2022-01-06 09:59:00-05:00,327.81,328.23,327.46,328.16,328.1600952148437,68613,green
2022-01-06 10:00:00-05:00,328.17,328.54,326.95,326.986,326.9862060546875,134882,red
2022-01-06 10:01:00-05:00,326.99,327.84,326.99,327.53,327.5299987792969,70914,green
2022-01-06 10:02:00-05:00,327.52,327.68,327.09,327.25,327.25,52744,red
2022-01-06 10:03:00-05:00,327.24,327.41,326.72,326.99,326.989990234375,63144,red
2022-01-06 10:04:00-05:00,326.93,327.22,326.12,326.28,326.2803039550781,79641,red
2022-01-06 10:05:00-05:00,326.14,326.33,325.25,325.7,325.70001220703125,84062,red
2022-01-06 10:06:00-05:00,325.62,326.45,325.62,325.64,325.6400146484375,70983,green
2022-01-06 10:07:00-05:00,325.64,326.578,325.64,326.3,326.29998779296875,66116,green
2022-01-06 10:08:00-05:00,326.3,327.56,326.2,327.16,327.1600036621094,86595,green
2022-01-06 10:09:00-05:00,327.01,327.1,326.41,326.41,326.4100036621094,34781,red
2022-01-06 10:10:00-05:00,326.42,328.33,326.32,328.17,328.1700134277344,108529,green
2022-01-06 10:11:00-05:00,328.22,328.33,326.95,327.01,327.010009765625,111738,red
2022-01-06 10:12:00-05:00,326.96,327.62,326.785,327.32,327.32000732421875,113442,green
2022-01-06 10:13:00-05:00,327.35,328.38,326.97,328.17,328.17010498046875,110971,green
2022-01-06 10:14:00-05:00,328.255,328.835,327.69,328.537,328.5369873046875,82106,green
2022-01-06 10:15:00-05:00,328.525,329.57,327.98,329.25,329.2500915527344,114030,green
2022-01-06 10:16:00-05:00,329.32,329.893,328.93,329.86,329.8599853515625,111645,green
2022-01-06 10:17:00-05:00,329.76,330.27,329.49,330.27,330.2699890136719,125046,green
2022-01-06 10:18:00-05:00,330.34,330.67,329.9,330.497,330.49688720703125,115063,green
2022-01-06 10:19:00-05:00,330.61,330.91,330.03,330.09,330.0899963378906,110690,red
2022-01-06 10:20:00-05:00,330.03,331.812,329.85,331.812,331.8118896484375,188561,green
2022-01-06 10:21:00-05:00,331.81,332.37,331.315,331.48,331.4800109863281,181717,red
2022-01-06 10:22:00-05:00,331.5,332.52,331.21,332.185,332.1849975585937,110478,green
2022-01-06 10:23:00-05:00,332.12,333.04,331.81,332.94,332.94000244140625,114902,green
2022-01-06 10:24:00-05:00,332.88,333.41,332.421,333.402,333.4023132324219,152708,green
2022-01-06 10:25:00-05:00,333.43,334.31,333.33,334.23,334.2300109863281,182546,green
2022-01-06 10:26:00-05:00,334.265,335.162,333.815,334.484,334.4841003417969,286494,green
2022-01-06 10:27:00-05:00,334.45,334.61,334.0,334.35,334.3500061035156,125693,red
2022-01-06 10:28:00-05:00,334.35,334.5,333.53,333.676,333.6762084960937,111997,red
2022-01-06 10:29:00-05:00,333.698,334.43,333.18,334.2,334.20001220703125,146261,green
2022-01-06 10:30:00-05:00,334.16,336.0,333.93,335.61,335.6099853515625,361551,green
2022-01-06 10:31:00-05:00,335.61,336.71,335.23,335.81,335.8099975585937,334866,green
2022-01-06 10:32:00-05:00,335.88,336.88,335.503,335.73,335.7300109863281,373428,red
2022-01-06 10:33:00-05:00,335.61,336.24,335.4,336.16,336.1600036621094,148024,green
2022-01-06 10:34:00-05:00,336.19,336.29,335.617,335.95,335.95001220703125,182374,red
2022-01-06 10:35:00-05:00,336.04,336.276,335.83,335.945,335.94500732421875,132423,red
2022-01-06 10:36:00-05:00,335.945,336.11,335.38,335.52,335.5199890136719,133782,red
2022-01-06 10:37:00-05:00,335.55,335.8,334.83,334.94,334.94000244140625,92081,red
2022-01-06 10:38:00-05:00,334.99,335.32,334.92,335.0,335.0,101533,green
2022-01-06 10:39:00-05:00,335.01,335.8,335.0,335.4,335.3999938964844,114620,green
2022-01-06 10:40:00-05:00,335.41,335.67,334.39,334.67,334.6700134277344,135772,red
2022-01-06 10:41:00-05:00,334.69,335.11,334.38,334.44,334.44000244140625,86869,red
2022-01-06 10:42:00-05:00,334.48,334.868,334.06,334.52,334.5199890136719,113475,green
2022-01-06 10:43:00-05:00,334.5,335.235,334.456,334.95,334.95001220703125,95456,green
2022-01-06 10:44:00-05:00,334.895,335.478,334.68,335.255,335.2550048828125,92938,green
2022-01-06 10:45:00-05:00,335.21,335.76,334.78,334.89,334.8900146484375,103392,red
2022-01-06 10:46:00-05:00,334.85,335.48,334.63,335.35,335.3500061035156,50548,green
2022-01-06 10:47:00-05:00,335.39,336.37,335.34,335.95,335.95001220703125,85765,green
2022-01-06 10:48:00-05:00,336.01,336.09,335.6,335.6,335.6000061035156,46191,red
2022-01-06 10:49:00-05:00,335.67,336.26,335.58,336.145,336.1449890136719,57998,green
2022-01-06 10:50:00-05:00,336.18,336.18,335.39,335.45,335.4502868652344,65600,red
2022-01-06 10:51:00-05:00,335.5,335.64,334.906,335.63,335.6300048828125,64683,green
2022-01-06 10:52:00-05:00,335.62,336.49,335.62,336.305,336.30499267578125,82496,green
2022-01-06 10:53:00-05:00,336.305,336.62,336.3,336.45,336.45001220703125,83672,green
2022-01-06 10:54:00-05:00,336.32,336.355,335.69,335.785,335.7850036621094,53682,red
2022-01-06 10:55:00-05:00,335.79,335.85,335.17,335.63,335.6300048828125,69993,red
2022-01-06 10:56:00-05:00,335.68,335.948,335.42,335.79,335.7900085449219,33751,green
2022-01-06 10:57:00-05:00,335.83,336.94,335.775,336.79,336.7900085449219,143933,green
2022-01-06 10:58:00-05:00,336.77,336.81,336.5,336.65,336.6499938964844,65899,red
2022-01-06 10:59:00-05:00,336.655,336.7,335.9,336.09,336.0899963378906,69658,red
2022-01-06 11:00:00-05:00,336.021,337.47,335.99,337.395,337.3949890136719,101796,green
2022-01-06 11:01:00-05:00,337.44,337.47,336.4,336.5,336.5,78046,red
2022-01-06 11:02:00-05:00,336.52,336.55,335.85,336.27,336.2699890136719,76545,red
2022-01-06 11:03:00-05:00,336.271,336.89,336.22,336.69,336.69000244140625,66538,green
2022-01-06 11:04:00-05:00,336.679,336.74,336.1,336.543,336.5429077148437,45172,red
2022-01-06 11:05:00-05:00,336.57,337.29,336.455,337.16,337.1600952148437,71700,green
2022-01-06 11:06:00-05:00,337.236,337.35,336.9,337.096,337.0963134765625,79976,red
2022-01-06 11:07:00-05:00,337.125,337.25,336.93,337.13,337.1300048828125,47284,green
2022-01-06 11:08:00-05:00,337.196,337.196,336.54,337.09,337.0899963378906,75303,red
2022-01-06 11:09:00-05:00,337.09,337.64,336.975,337.43,337.42999267578125,60301,green
2022-01-06 11:10:00-05:00,337.305,337.8,337.12,337.715,337.7149963378906,54349,green
2022-01-06 11:11:00-05:00,337.715,338.089,337.6,337.69,337.69000244140625,95325,red
2022-01-06 11:12:00-05:00,337.71,338.41,337.582,338.37,338.3699951171875,86478,green
2022-01-06 11:13:00-05:00,338.39,338.41,337.83,338.28,338.2799987792969,87259,red
2022-01-06 11:14:00-05:00,338.242,338.27,337.73,337.795,337.7950134277344,42038,red
2022-01-06 11:15:00-05:00,337.775,339.165,337.77,338.99,338.989501953125,123452,green
2022-01-06 11:16:00-05:00,338.96,339.01,337.58,338.39,338.3900146484375,121615,red
2022-01-06 11:17:00-05:00,338.31,338.79,338.251,338.71,338.7099914550781,58821,green
2022-01-06 11:18:00-05:00,338.75,338.763,338.354,338.41,338.4100036621094,91652,red
2022-01-06 11:19:00-05:00,338.41,338.77,338.26,338.29,338.2900085449219,56504,red
2022-01-06 11:20:00-05:00,338.34,338.34,337.66,338.17,338.1700134277344,83256,red
2022-01-06 11:21:00-05:00,338.07,338.48,337.78,338.27,338.2699890136719,58333,green
2022-01-06 11:22:00-05:00,338.31,338.42,337.75,338.009,338.0087890625,54573,red
2022-01-06 11:23:00-05:00,338.0,338.1,337.56,338.03,338.0299987792969,51613,green
2022-01-06 11:24:00-05:00,338.0,338.44,337.85,338.305,338.30499267578125,40174,green
2022-01-06 11:25:00-05:00,338.25,338.28,337.16,337.29,337.2900085449219,71118,red
2022-01-06 11:26:00-05:00,337.33,337.71,337.26,337.51,337.510009765625,42953,green
2022-01-06 11:27:00-05:00,337.515,337.85,337.18,337.295,337.2950134277344,96059,red
2022-01-06 11:28:00-05:00,337.28,338.02,337.18,337.95,337.95001220703125,54545,green
2022-01-06 11:29:00-05:00,337.94,338.169,337.91,338.08,338.0799865722656,52180,green
2022-01-06 11:30:00-05:00,338.08,338.55,337.482,337.595,337.5950012207031,77644,red
2022-01-06 11:31:00-05:00,337.595,337.595,336.77,336.95,336.95001220703125,44448,red
2022-01-06 11:32:00-05:00,336.975,337.42,336.88,337.26,337.260009765625,48999,green
2022-01-06 11:33:00-05:00,337.238,337.265,336.79,337.142,337.1424865722656,54220,red
2022-01-06 11:34:00-05:00,337.07,337.6,336.91,337.406,337.4057006835937,31801,green
2022-01-06 11:35:00-05:00,337.58,337.76,337.24,337.45,337.45001220703125,45793,red
2022-01-06 11:36:00-05:00,337.48,338.24,337.48,337.99,337.9901123046875,41248,green
2022-01-06 11:37:00-05:00,338.12,338.485,338.1,338.371,338.37078857421875,48542,green
2022-01-06 11:38:00-05:00,338.3,338.68,338.02,338.38,338.3800048828125,76908,green
2022-01-06 11:39:00-05:00,338.395,338.4,337.9,338.045,338.0450134277344,45694,red
2022-01-06 11:40:00-05:00,338.0,338.0,337.03,337.075,337.07501220703125,49077,red
2022-01-06 11:41:00-05:00,337.08,337.83,337.07,337.82,337.82000732421875,35545,green
2022-01-06 11:42:00-05:00,337.91,338.39,337.88,338.07,338.07000732421875,41709,green
2022-01-06 11:43:00-05:00,338.04,338.13,337.67,337.995,337.9949951171875,38858,red
2022-01-06 11:44:00-05:00,337.93,338.078,337.77,337.905,337.9049987792969,26674,red
2022-01-06 11:45:00-05:00,337.89,338.06,337.52,337.58,337.5799865722656,44921,red
2022-01-06 11:46:00-05:00,337.56,337.74,337.37,337.46,337.4599914550781,30381,red
2022-01-06 11:47:00-05:00,337.51,338.5,337.51,338.22,338.2200012207031,53356,green
2022-01-06 11:48:00-05:00,338.24,338.67,338.188,338.521,338.52099609375,43505,green
2022-01-06 11:49:00-05:00,338.601,338.601,338.27,338.454,338.45440673828125,29629,red
2022-01-06 11:50:00-05:00,338.41,338.62,338.17,338.33,338.3299865722656,47271,red
2022-01-06 11:51:00-05:00,338.37,338.37,337.58,338.16,338.1600036621094,45594,red
2022-01-06 11:52:00-05:00,338.11,338.31,337.855,338.31,338.3099975585937,29681,green
2022-01-06 11:53:00-05:00,338.327,338.6,338.27,338.345,338.3450012207031,22717,green
2022-01-06 11:54:00-05:00,338.38,338.85,338.25,338.67,338.6700134277344,69160,green
2022-01-06 11:55:00-05:00,338.72,338.73,338.12,338.18,338.17999267578125,35871,red
2022-01-06 11:56:00-05:00,338.125,338.36,338.125,338.14,338.1400146484375,40152,green
2022-01-06 11:57:00-05:00,338.08,338.58,338.08,338.565,338.5649108886719,15843,green
2022-01-06 11:58:00-05:00,338.48,338.716,338.19,338.69,338.69000244140625,34739,green
2022-01-06 11:59:00-05:00,338.67,338.68,338.24,338.66,338.6600036621094,37192,red
2022-01-06 12:00:00-05:00,338.66,338.83,338.36,338.51,338.5097961425781,58256,red
2022-01-06 12:01:00-05:00,338.42,338.9,338.3,338.785,338.7850036621094,48450,green
2022-01-06 12:02:00-05:00,338.83,338.83,338.46,338.664,338.6643981933594,22084,red
2022-01-06 12:03:00-05:00,338.655,338.73,337.99,338.1,338.1000061035156,34548,red
2022-01-06 12:04:00-05:00,338.13,338.28,337.71,337.765,337.76470947265625,31488,red
2022-01-06 12:05:00-05:00,337.785,337.91,337.54,337.87,337.8699951171875,29481,green
2022-01-06 12:06:00-05:00,337.8,338.03,337.69,338.03,338.0299987792969,30527,green
2022-01-06 12:07:00-05:00,338.001,338.04,337.72,337.985,337.9849853515625,26932,red
2022-01-06 12:08:00-05:00,337.93,338.61,337.93,338.474,338.4736022949219,47362,green
2022-01-06 12:09:00-05:00,338.53,338.73,338.42,338.517,338.5168151855469,23603,red
2022-01-06 12:10:00-05:00,338.46,338.52,338.05,338.51,338.5098876953125,27853,green
2022-01-06 12:11:00-05:00,338.46,338.46,338.0,338.11,338.1099853515625,17611,red
2022-01-06 12:12:00-05:00,338.125,338.2,338.01,338.2,338.20001220703125,28620,green
2022-01-06 12:13:00-05:00,338.195,338.24,337.83,337.86,337.8599853515625,27940,red
2022-01-06 12:14:00-05:00,337.84,338.3,337.84,337.979,337.97869873046875,24090,green
2022-01-06 12:15:00-05:00,338.03,338.315,337.66,338.315,338.31500244140625,45541,green
2022-01-06 12:16:00-05:00,338.27,338.38,337.97,338.17,338.1698913574219,22700,red
2022-01-06 12:17:00-05:00,338.1,338.23,337.93,337.94,337.94000244140625,18307,red
2022-01-06 12:18:00-05:00,337.89,337.89,337.5,337.68,337.67999267578125,29703,red
2022-01-06 12:19:00-05:00,337.65,337.85,337.51,337.82,337.82000732421875,23879,green
2022-01-06 12:20:00-05:00,337.79,337.908,337.567,337.65,337.6499938964844,28368,red
2022-01-06 12:21:00-05:00,337.65,337.705,337.31,337.705,337.7049865722656,33034,green
2022-01-06 12:22:00-05:00,337.75,337.94,337.35,337.35,337.3500061035156,26905,red
2022-01-06 12:23:00-05:00,337.375,338.25,337.375,337.93,337.92999267578125,38103,green
2022-01-06 12:24:00-05:00,337.87,337.87,337.35,337.51,337.510009765625,27253,red
2022-01-06 12:25:00-05:00,337.49,337.585,337.24,337.585,337.5851135253906,39791,green
2022-01-06 12:26:00-05:00,337.55,337.917,337.51,337.76,337.760009765625,17123,green
2022-01-06 12:27:00-05:00,337.78,338.0,337.65,337.77,337.7699890136719,20823,red
2022-01-06 12:28:00-05:00,337.75,337.96,337.715,337.84,337.8399963378906,14456,green
2022-01-06 12:29:00-05:00,337.83,338.1,337.7,338.1,338.1000061035156,17497,green
2022-01-06 12:30:00-05:00,338.04,338.18,337.5,337.547,337.5466003417969,28735,red
2022-01-06 12:31:00-05:00,337.55,337.69,337.3,337.68,337.67999267578125,30857,green
2022-01-06 12:32:00-05:00,337.645,337.651,337.1,337.25,337.25,38806,red
2022-01-06 12:33:00-05:00,337.23,337.38,336.85,337.33,337.3299865722656,37539,green
2022-01-06 12:34:00-05:00,337.38,337.7,337.3,337.68,337.67999267578125,29135,green
2022-01-06 12:35:00-05:00,337.64,337.66,337.29,337.42,337.4200134277344,23339,red
2022-01-06 12:36:00-05:00,337.38,337.57,337.27,337.39,337.3901062011719,15640,green
2022-01-06 12:37:00-05:00,337.5,337.91,337.135,337.32,337.32000732421875,38225,red
2022-01-06 12:38:00-05:00,337.3,337.76,337.3,337.72,337.7200012207031,20974,green
2022-01-06 12:39:00-05:00,337.68,337.87,337.625,337.712,337.71160888671875,17104,green
2022-01-06 12:40:00-05:00,337.68,338.0,337.59,337.82,337.82000732421875,28543,green
2022-01-06 12:41:00-05:00,337.77,338.091,337.68,338.03,338.0299987792969,21684,green
2022-01-06 12:42:00-05:00,338.02,338.66,337.98,338.66,338.6600036621094,33066,green
2022-01-06 12:43:00-05:00,338.65,338.65,338.36,338.448,338.4483947753906,21525,red
2022-01-06 12:44:00-05:00,338.412,338.52,338.24,338.359,338.3590087890625,28667,red
2022-01-06 12:45:00-05:00,338.375,338.5,338.0,338.22,338.2200012207031,28792,red
2022-01-06 12:46:00-05:00,338.28,338.3,337.92,337.958,337.95831298828125,29368,red
2022-01-06 12:47:00-05:00,337.97,338.07,337.83,338.01,338.010009765625,26924,green
2022-01-06 12:48:00-05:00,337.96,338.08,337.738,337.9,337.8999938964844,31154,red
2022-01-06 12:49:00-05:00,337.93,338.12,337.71,337.725,337.7250061035156,41482,red
2022-01-06 12:50:00-05:00,337.76,337.85,337.43,337.55,337.54998779296875,34770,red
2022-01-06 12:51:00-05:00,337.555,337.57,337.08,337.13,337.1300048828125,79167,red
2022-01-06 12:52:00-05:00,337.16,337.325,336.73,336.73,336.7300109863281,63469,red
2022-01-06 12:53:00-05:00,336.783,336.89,336.63,336.68,336.67999267578125,86699,red
2022-01-06 12:54:00-05:00,336.68,336.68,336.27,336.3,336.29998779296875,59930,red
2022-01-06 12:55:00-05:00,336.3,336.95,336.241,336.87,336.8699951171875,76077,green
2022-01-06 12:56:00-05:00,336.855,337.048,336.655,336.87,336.8699951171875,29991,green
2022-01-06 12:57:00-05:00,336.88,336.93,336.66,336.75,336.75,32560,red
2022-01-06 12:58:00-05:00,336.75,336.88,336.415,336.5,336.5,0,red
2022-01-06 12:59:00-05:00,336.578,336.73,336.19,336.28,336.2799987792969,53683,red
2022-01-06 13:00:00-05:00,336.3,336.401,335.88,336.02,336.0199890136719,35463,red
2022-01-06 13:01:00-05:00,335.95,336.46,335.95,336.42,336.4200134277344,35857,green
2022-01-06 13:02:00-05:00,336.39,336.66,336.39,336.55,336.54998779296875,29210,green
2022-01-06 13:03:00-05:00,336.56,336.82,336.48,336.645,336.6449890136719,42391,green
2022-01-06 13:04:00-05:00,336.58,336.715,336.47,336.47,336.4700012207031,42620,red
2022-01-06 13:05:00-05:00,336.52,336.65,336.22,336.3,336.29998779296875,39930,red
2022-01-06 13:06:00-05:00,336.35,336.39,336.12,336.12,336.1199951171875,26468,red
2022-01-06 13:07:00-05:00,336.12,336.17,335.92,335.92,335.9200134277344,47658,red
2022-01-06 13:08:00-05:00,335.98,336.05,335.67,336.025,336.0249938964844,32442,green
